activity subject variable mean std
5 27 GravityAcc.Y        -1.885048e-01 -0.9796410522
5 27 GravityAcc.Z        -5.574169e-03 -0.9681699536
5 27 GravityAccMag       -9.727533e-01 -0.9663601145
5 28 BodyAcc.X            2.777951e-01 -0.9777486386
5 28 BodyAcc.X.1         -9.725198e-01 -0.9802674900
5 28 BodyAcc.Y           -1.726351e-02 -0.8756892168
5 28 BodyAcc.Y.1         -8.934304e-01 -0.8744692656
5 28 BodyAcc.Z           -1.065794e-01 -0.9051238242
5 28 BodyAcc.Z.1         -9.345030e-01 -0.8976008009
5 28 BodyAccJerk.X        7.531316e-02 -0.9686045596
5 28 BodyAccJerk.X.1     -9.685137e-01 -0.9716727967
5 28 BodyAccJerk.Y        9.073632e-03 -0.9337681751
5 28 BodyAccJerk.Y.1     -9.351690e-01 -0.9369912803
5 28 BodyAccJerk.Z       -2.678101e-03 -0.9697653620
5 28 BodyAccJerk.Z.1     -9.647512e-01 -0.9735720519
5 28 BodyAccJerkMag      -9.595520e-01 -0.9540683915
5 28 BodyAccMag          -9.254717e-01 -0.9176583342
5 28 BodyAccMag.1        -9.291465e-01 -0.9238571582
5 28 BodyBodyAccJerkMag  -9.527278e-01 -0.9549631553
5 28 BodyBodyGyroJerkMag -9.587586e-01 -0.9559834246
5 28 BodyBodyGyroMag     -9.096524e-01 -0.8784596620
5 28 BodyGyro.X          -2.532815e-02 -0.8840322324
5 28 BodyGyro.X.1        -8.804261e-01 -0.8867067682
5 28 BodyGyro.Y          -7.390016e-02 -0.9400063201
5 28 BodyGyro.Y.1        -9.481608e-01 -0.9361016091
5 28 BodyGyro.Z           8.651731e-02 -0.9254914429
5 28 BodyGyro.Z.1        -9.266552e-01 -0.9320390830
5 28 BodyGyroJerk.X      -1.022484e-01 -0.9283433977
5 28 BodyGyroJerk.Y      -4.313647e-02 -0.9729770067
5 28 BodyGyroJerk.Z      -5.258963e-02 -0.9564971637
5 28 BodyGyroJerkMag     -9.596810e-01 -0.9562664801
5 28 BodyGyroMag         -8.942425e-01 -0.8769175457
5 28 GravityAcc.X         9.485148e-01 -0.9900594266
5 28 GravityAcc.Y        -2.476562e-01 -0.9628014419
5 28 GravityAcc.Z        -3.858305e-02 -0.9517821815
5 28 GravityAccMag       -9.254717e-01 -0.9176583342
5 29 BodyAcc.X            2.779651e-01 -0.9960686354
5 29 BodyAcc.X.1         -9.950240e-01 -0.9966045703
5 29 BodyAcc.Y           -1.726059e-02 -0.9692957211
5 29 BodyAcc.Y.1         -9.733458e-01 -0.9682785531
5 29 BodyAcc.Z           -1.086591e-01 -0.9802074889
5 29 BodyAcc.Z.1         -9.840960e-01 -0.9788029737
5 29 BodyAccJerk.X        7.530525e-02 -0.9936528206
5 29 BodyAccJerk.X.1     -9.937369e-01 -0.9941234235
5 29 BodyAccJerk.Y        1.151050e-02 -0.9833381578
5 29 BodyAccJerk.Y.1     -9.831950e-01 -0.9847827823
5 29 BodyAccJerk.Z        3.328950e-04 -0.9905938597
5 29 BodyAccJerk.Z.1     -9.885416e-01 -0.9913163746
5 29 BodyAccJerkMag      -9.907854e-01 -0.9904956895
5 29 BodyAccMag          -9.847453e-01 -0.9817457129
5 29 BodyAccMag.1        -9.845481e-01 -0.9822477160
5 29 BodyBodyAccJerkMag  -9.897939e-01 -0.9903279346
5 29 BodyBodyGyroJerkMag -9.916721e-01 -0.9915167783
5 29 BodyBodyGyroMag     -9.808797e-01 -0.9759387288
5 29 BodyGyro.X          -2.760756e-02 -0.9779948198
5 29 BodyGyro.X.1        -9.744854e-01 -0.9791625649
5 29 BodyGyro.Y          -7.210607e-02 -0.9903648763
5 29 BodyGyro.Y.1        -9.915867e-01 -0.9896437212
5 29 BodyGyro.Z           8.275838e-02 -0.9833686432
5 29 BodyGyro.Z.1        -9.836547e-01 -0.9847142265
5 29 BodyGyroJerk.X      -9.887015e-02 -0.9832930617
5 29 BodyGyroJerk.Y      -4.051106e-02 -0.9955331131
5 29 BodyGyroJerk.Z      -5.449263e-02 -0.9906857054
5 29 BodyGyroJerkMag     -9.921447e-01 -0.9914536322
5 29 BodyGyroMag         -9.806573e-01 -0.9753586654
5 29 GravityAcc.X         9.745087e-01 -0.9967642274
5 29 GravityAcc.Y        -5.848715e-02 -0.9851340323
5 29 GravityAcc.Z         3.161458e-02 -0.9844645435
5 29 GravityAccMag       -9.847453e-01 -0.9817457129
5 30 BodyAcc.X            2.771127e-01 -0.9775594269
5 30 BodyAcc.X.1         -9.720141e-01 -0.9804265758
5 30 BodyAcc.Y           -1.701639e-02 -0.8916545271
5 30 BodyAcc.Y.1         -9.194751e-01 -0.8855727817
5 30 BodyAcc.Z           -1.087562e-01 -0.9128505969
5 30 BodyAcc.Z.1         -9.380898e-01 -0.9072867931
5 30 BodyAccJerk.X        7.524145e-02 -0.9684307453
5 30 BodyAccJerk.X.1     -9.678576e-01 -0.9722167286
5 30 BodyAccJerk.Y        1.208604e-02 -0.9573188814
5 30 BodyAccJerk.Y.1     -9.574349e-01 -0.9604423605
5 30 BodyAccJerk.Z        1.908415e-03 -0.9688973161
5 30 BodyAccJerk.Z.1     -9.628926e-01 -0.9739543383
5 30 BodyAccJerkMag      -9.712252e-01 -0.9507622712
5 30 BodyAccMag          -9.305736e-01 -0.9165704414
5 30 BodyAccMag.1        -9.320475e-01 -0.9217332331
5 30 BodyBodyAccJerkMag  -9.533576e-01 -0.9466398469
5 30 BodyBodyGyroJerkMag -9.592422e-01 -0.9550085642
5 30 BodyBodyGyroMag     -9.174494e-01 -0.8888722280
5 30 BodyGyro.X          -2.761385e-02 -0.9114085180
5 30 BodyGyro.X.1        -9.157429e-01 -0.9117181632
5 30 BodyGyro.Y          -6.703344e-02 -0.9407054122
5 30 BodyGyro.Y.1        -9.456288e-01 -0.9394697741
5 30 BodyGyro.Z           8.025148e-02 -0.9308346844
5 30 BodyGyro.Z.1        -9.377981e-01 -0.9351768849
5 30 BodyGyroJerk.X      -9.971602e-02 -0.9601190742
5 30 BodyGyroJerk.Y      -4.377597e-02 -0.9681350063
5 30 BodyGyroJerk.Z      -5.203072e-02 -0.9708456707
5 30 BodyGyroJerkMag     -9.729953e-01 -0.9559956719
5 30 BodyGyroMag         -9.138906e-01 -0.8872476368
5 30 GravityAcc.X         9.685567e-01 -0.9964209192
5 30 GravityAcc.Y        -1.002968e-01 -0.9581457634
5 30 GravityAcc.Z         2.430444e-02 -0.9492073683
5 30 GravityAccMag       -9.305736e-01 -0.9165704414
6  1 BodyAcc.X            2.215982e-01 -0.9280564692
6  1 BodyAcc.X.1         -9.390991e-01 -0.9244374346
6  1 BodyAcc.Y           -4.051395e-02 -0.8368274056
6  1 BodyAcc.Y.1         -8.670652e-01 -0.8336255561
6  1 BodyAcc.Z           -1.132036e-01 -0.8260614016
6  1 BodyAcc.Z.1         -8.826669e-01 -0.8128915594
6  1 BodyAccJerk.X        8.108653e-02 -0.9584821120
6  1 BodyAccJerk.X.1     -9.570739e-01 -0.9641607086
6  1 BodyAccJerk.Y        3.838204e-03 -0.9241492736
6  1 BodyAccJerk.Y.1     -9.224626e-01 -0.9322178704
6  1 BodyAccJerk.Z        1.083424e-02 -0.9548551108
6  1 BodyAccJerk.Z.1     -9.480609e-01 -0.9605869872
6  1 BodyAccJerkMag      -9.543963e-01 -0.9282456284
6  1 BodyAccMag          -8.419292e-01 -0.7951448639
6  1 BodyAccMag.1        -8.617676e-01 -0.7983009404
6  1 BodyBodyAccJerkMag  -9.333004e-01 -0.9218039756
6  1 BodyBodyGyroJerkMag -9.423669e-01 -0.9326606676
6  1 BodyBodyGyroMag     -8.621902e-01 -0.8243194397
6  1 BodyGyro.X          -1.655309e-02 -0.8735438678
6  1 BodyGyro.X.1        -8.502492e-01 -0.8822964508
6  1 BodyGyro.Y          -6.448612e-02 -0.9510904402
6  1 BodyGyro.Y.1        -9.521915e-01 -0.9512320494
6  1 BodyGyro.Z           1.486894e-01 -0.9082846626
6  1 BodyGyro.Z.1        -9.093027e-01 -0.9165825082
6  1 BodyGyroJerk.X      -1.072709e-01 -0.9186085208
6  1 BodyGyroJerk.Y      -4.151729e-02 -0.9679072436
6  1 BodyGyroJerk.Z      -7.405012e-02 -0.9577901596
6  1 BodyGyroJerkMag     -9.634610e-01 -0.9358409828
6  1 BodyGyroMag         -8.747595e-01 -0.8190101698
6  1 GravityAcc.X        -2.488818e-01 -0.8968300184
6  1 GravityAcc.Y         7.055498e-01 -0.9077200068
6  1 GravityAcc.Z         4.458177e-01 -0.8523662902
6  1 GravityAccMag       -8.419292e-01 -0.7951448639
6  2 BodyAcc.X            2.813734e-01 -0.9740594648
6  2 BodyAcc.X.1         -9.767251e-01 -0.9732464821
6  2 BodyAcc.Y           -1.815874e-02 -0.9802773987
6  2 BodyAcc.Y.1         -9.798009e-01 -0.9810251056
6  2 BodyAcc.Z           -1.072456e-01 -0.9842332969
6  2 BodyAcc.Z.1         -9.843810e-01 -0.9847921850
6  2 BodyAccJerk.X        8.259725e-02 -0.9858721688
6  2 BodyAccJerk.X.1     -9.858136e-01 -0.9872502558
6  2 BodyAccJerk.Y        1.225479e-02 -0.9831725412
6  2 BodyAccJerk.Y.1     -9.827683e-01 -0.9849873929
6  2 BodyAccJerk.Z       -1.802649e-03 -0.9884420144
6  2 BodyAccJerk.Z.1     -9.861971e-01 -0.9893453685
6  2 BodyAccJerkMag      -9.877417e-01 -0.9855180762
6  2 BodyAccMag          -9.774355e-01 -0.9728739129
6  2 BodyAccMag.1        -9.751102e-01 -0.9751213879
6  2 BodyBodyAccJerkMag  -9.853741e-01 -0.9845684892
6  2 BodyBodyGyroJerkMag -9.902487e-01 -0.9894926604
6  2 BodyBodyGyroMag     -9.721130e-01 -0.9610983788
6  2 BodyGyro.X          -1.847661e-02 -0.9882752329
6  2 BodyGyro.X.1        -9.864311e-01 -0.9888606858
6  2 BodyGyro.Y          -1.118008e-01 -0.9822916090
6  2 BodyGyro.Y.1        -9.833216e-01 -0.9819106165
6  2 BodyGyro.Z           1.448828e-01 -0.9603065604
6  2 BodyGyro.Z.1        -9.626719e-01 -0.9631742223
6  2 BodyGyroJerk.X      -1.019741e-01 -0.9932358492
6  2 BodyGyroJerk.Y      -3.585902e-02 -0.9895675379
6  2 BodyGyroJerk.Z      -7.017830e-02 -0.9880358213
6  2 BodyGyroJerkMag     -9.917671e-01 -0.9897180952
6  2 BodyGyroMag         -9.500116e-01 -0.9611640540
6  2 GravityAcc.X        -5.097542e-01 -0.9590144415
6  2 GravityAcc.Y         7.525366e-01 -0.9882118652
6  2 GravityAcc.Z         6.468349e-01 -0.9842304181
6  2 GravityAccMag       -9.774355e-01 -0.9728739129
6  3 BodyAcc.X            2.755169e-01 -0.9827766392
6  3 BodyAcc.X.1         -9.806656e-01 -0.9836911290
6  3 BodyAcc.Y           -1.895568e-02 -0.9620575445
6  3 BodyAcc.Y.1         -9.611700e-01 -0.9640946042
6  3 BodyAcc.Z           -1.013005e-01 -0.9636910348
6  3 BodyAcc.Z.1         -9.683321e-01 -0.9632790802
6  3 BodyAccJerk.X        7.698111e-02 -0.9808793148
6  3 BodyAccJerk.X.1     -9.805132e-01 -0.9831226160
6  3 BodyAccJerk.Y        1.380410e-02 -0.9687107247
6  3 BodyAccJerk.Y.1     -9.687521e-01 -0.9710440127
6  3 BodyAccJerk.Z       -4.356259e-03 -0.9820931629
6  3 BodyAccJerk.Z.1     -9.791223e-01 -0.9837119047
6  3 BodyAccJerkMag      -9.794846e-01 -0.9761212979
6  3 BodyAccMag          -9.727913e-01 -0.9642181765
6  3 BodyAccMag.1        -9.655243e-01 -0.9683502174
6  3 BodyBodyAccJerkMag  -9.759496e-01 -0.9753053779
6  3 BodyBodyGyroJerkMag -9.842783e-01 -0.9825681581
6  3 BodyBodyGyroMag     -9.645867e-01 -0.9554418558
6  3 BodyGyro.X          -2.081705e-02 -0.9745457521
6  3 BodyGyro.X.1        -9.701673e-01 -0.9759864337
6  3 BodyGyro.Y          -7.185072e-02 -0.9772726537
6  3 BodyGyro.Y.1        -9.780997e-01 -0.9770324955
6  3 BodyGyro.Z           1.379996e-01 -0.9635056090
6  3 BodyGyro.Z.1        -9.623420e-01 -0.9672568542
6  3 BodyGyroJerk.X      -1.000445e-01 -0.9803286450
6  3 BodyGyroJerk.Y      -3.897718e-02 -0.9867627419
6  3 BodyGyroJerk.Z      -6.873387e-02 -0.9833382795
6  3 BodyGyroJerkMag     -9.867136e-01 -0.9831392556
6  3 BodyGyroMag         -9.515648e-01 -0.9542751110
6  3 GravityAcc.X        -2.417585e-01 -0.9825121931
6  3 GravityAcc.Y         8.370321e-01 -0.9812027497
6  3 GravityAcc.Z         4.887032e-01 -0.9648075439
6  3 GravityAccMag       -9.727913e-01 -0.9642181765
6  4 BodyAcc.X            2.635592e-01 -0.9541937389
6  4 BodyAcc.X.1         -9.588021e-01 -0.9524648815
6  4 BodyAcc.Y           -1.500318e-02 -0.9417140424
6  4 BodyAcc.Y.1         -9.388834e-01 -0.9463809711
6  4 BodyAcc.Z           -1.106882e-01 -0.9626673148
6  4 BodyAcc.Z.1         -9.675043e-01 -0.9621544543
6  4 BodyAccJerk.X        9.344942e-02 -0.9783027811
6  4 BodyAccJerk.X.1     -9.785425e-01 -0.9800792926
6  4 BodyAccJerk.Y        6.933132e-03 -0.9422094883
6  4 BodyAccJerk.Y.1     -9.439700e-01 -0.9443668817
6  4 BodyAccJerk.Z       -6.410543e-03 -0.9785119843
6  4 BodyAccJerk.Z.1     -9.753833e-01 -0.9802612363
6  4 BodyAccJerkMag      -9.700958e-01 -0.9607864307
6  4 BodyAccMag          -9.545576e-01 -0.9312922166
6  4 BodyAccMag.1        -9.393897e-01 -0.9371879760
6  4 BodyBodyAccJerkMag  -9.622871e-01 -0.9580371193
6  4 BodyBodyGyroJerkMag -9.836091e-01 -0.9825436317
6  4 BodyBodyGyroMag     -9.615567e-01 -0.9471003252
6  4 BodyGyro.X          -9.231563e-03 -0.9731024222
6  4 BodyGyro.X.1        -9.672037e-01 -0.9750947394
6  4 BodyGyro.Y          -9.301282e-02 -0.9611092919
6  4 BodyGyro.Y.1        -9.721878e-01 -0.9561825002
6  4 BodyGyro.Z           1.697204e-01 -0.9620737550
6  4 BodyGyro.Z.1        -9.614793e-01 -0.9658074667
6  4 BodyGyroJerk.X      -1.050199e-01 -0.9751032043
6  4 BodyGyroJerk.Y      -3.812304e-02 -0.9868556298
6  4 BodyGyroJerk.Z      -7.121563e-02 -0.9839653598
6  4 BodyGyroJerkMag     -9.850685e-01 -0.9826982137
6  4 BodyGyroMag         -9.302365e-01 -0.9470317817
6  4 GravityAcc.X        -4.206647e-01 -0.9211999659
6  4 GravityAcc.Y         9.151651e-01 -0.9698166357
6  4 GravityAcc.Z         3.415313e-01 -0.9761766089
6  4 GravityAccMag       -9.545576e-01 -0.9312922166
6  5 BodyAcc.X            2.783343e-01 -0.9659345096
6  5 BodyAcc.X.1         -9.687417e-01 -0.9649538937
6  5 BodyAcc.Y           -1.830421e-02 -0.9692956133
6  5 BodyAcc.Y.1         -9.654195e-01 -0.9729091867
6  5 BodyAcc.Z           -1.079376e-01 -0.9685625163
6  5 BodyAcc.Z.1         -9.770077e-01 -0.9658821912
6  5 BodyAccJerk.X        8.481648e-02 -0.9833078621
6  5 BodyAccJerk.X.1     -9.826897e-01 -0.9856252704
6  5 BodyAccJerk.Y        7.474608e-03 -0.9645604310
6  5 BodyAccJerk.Y.1     -9.653286e-01 -0.9662425800
6  5 BodyAccJerk.Z       -3.040672e-03 -0.9854193685
6  5 BodyAccJerk.Z.1     -9.832503e-01 -0.9861355990
6  5 BodyAccJerkMag      -9.801413e-01 -0.9774771454
6  5 BodyAccMag          -9.667779e-01 -0.9586127863
6  5 BodyAccMag.1        -9.622350e-01 -0.9625253694
6  5 BodyBodyAccJerkMag  -9.773564e-01 -0.9763819348
6  5 BodyBodyGyroJerkMag -9.846180e-01 -0.9834344931
6  5 BodyBodyGyroMag     -9.682571e-01 -0.9592630633
6  5 BodyGyro.X          -2.189350e-02 -0.9794987065
6  5 BodyGyro.X.1        -9.757975e-01 -0.9807057698
6  5 BodyGyro.Y          -7.987096e-02 -0.9774273706
6  5 BodyGyro.Y.1        -9.782496e-01 -0.9772578010
6  5 BodyGyro.Z           1.598944e-01 -0.9605837769
6  5 BodyGyro.Z.1        -9.632029e-01 -0.9633057381
6  5 BodyGyroJerk.X      -1.021141e-01 -0.9834222577
6  5 BodyGyroJerk.Y      -4.044469e-02 -0.9837594792
6  5 BodyGyroJerk.Z      -7.083097e-02 -0.9896795923
6  5 BodyGyroJerkMag     -9.864194e-01 -0.9837713800
6  5 BodyGyroMag         -9.469383e-01 -0.9582879219
6  5 GravityAcc.X        -4.834706e-01 -0.9456953362
6  5 GravityAcc.Y         9.548903e-01 -0.9859640538
6  5 GravityAcc.Z         2.636447e-01 -0.9770766450
6  5 GravityAccMag       -9.667779e-01 -0.9586127863
6  6 BodyAcc.X            2.486565e-01 -0.9340494221
6  6 BodyAcc.X.1         -9.391143e-01 -0.9324629415
6  6 BodyAcc.Y           -1.025292e-02 -0.9246448264
6  6 BodyAcc.Y.1         -9.237068e-01 -0.9297112199
6  6 BodyAcc.Z           -1.331196e-01 -0.9252161004
6  6 BodyAcc.Z.1         -9.380449e-01 -0.9240047484
6  6 BodyAccJerk.X        9.634820e-02 -0.9663410547
6  6 BodyAccJerk.X.1     -9.670724e-01 -0.9686191595
6  6 BodyAccJerk.Y       -1.145292e-03 -0.9336744944
6  6 BodyAccJerk.Y.1     -9.360434e-01 -0.9357174528
6  6 BodyAccJerk.Z        3.288173e-03 -0.9596460553
6  6 BodyAccJerk.Z.1     -9.544258e-01 -0.9635675409
6  6 BodyAccJerkMag      -9.547505e-01 -0.9503419344
6  6 BodyAccMag          -9.188789e-01 -0.8973262460
6  6 BodyAccMag.1        -9.123517e-01 -0.9053739798
6  6 BodyBodyAccJerkMag  -9.486555e-01 -0.9515526640
6  6 BodyBodyGyroJerkMag -9.536960e-01 -0.9555046546
6  6 BodyBodyGyroMag     -9.301536e-01 -0.9286948902
6  6 BodyGyro.X          -7.960503e-03 -0.9553782251
6  6 BodyGyro.X.1        -9.354398e-01 -0.9621649786
6  6 BodyGyro.Y          -1.072183e-01 -0.9436349495
6  6 BodyGyro.Y.1        -9.417715e-01 -0.9453650979
6  6 BodyGyro.Z           1.791021e-01 -0.9391418786
6  6 BodyGyro.Z.1        -9.326366e-01 -0.9471367744
6  6 BodyGyroJerk.X      -1.112673e-01 -0.9396116082
6  6 BodyGyroJerk.Y      -4.241043e-02 -0.9586288196
6  6 BodyGyroJerk.Z      -7.177747e-02 -0.9595790716
6  6 BodyGyroJerkMag     -9.556457e-01 -0.9531570016
6  6 BodyGyroMag         -9.089802e-01 -0.9209144970
6  6 GravityAcc.X        -4.767099e-01 -0.8877463104
6  6 GravityAcc.Y         9.565938e-01 -0.9591619565
6  6 GravityAcc.Z         1.758677e-01 -0.9281307384
6  6 GravityAccMag       -9.188789e-01 -0.8973262460
6  7 BodyAcc.X            2.501767e-01 -0.9365136100
6  7 BodyAcc.X.1         -9.534242e-01 -0.9311205806
6  7 BodyAcc.Y           -2.044115e-02 -0.9262626687
6  7 BodyAcc.Y.1         -9.421940e-01 -0.9229179023
6  7 BodyAcc.Z           -1.013610e-01 -0.9529783660
6  7 BodyAcc.Z.1         -9.586116e-01 -0.9533806463
6  7 BodyAccJerk.X        9.689040e-02 -0.9809777562
6  7 BodyAccJerk.X.1     -9.803930e-01 -0.9835601754
6  7 BodyAccJerk.Y        2.506242e-02 -0.9730931602
6  7 BodyAccJerk.Y.1     -9.725316e-01 -0.9758861450
6  7 BodyAccJerk.Z       -1.316539e-02 -0.9729830642
6  7 BodyAccJerk.Z.1     -9.695250e-01 -0.9750729952
6  7 BodyAccJerkMag      -9.801272e-01 -0.9673109323
6  7 BodyAccMag          -9.363920e-01 -0.9070395132
6  7 BodyAccMag.1        -9.279769e-01 -0.9105424629
6  7 BodyBodyAccJerkMag  -9.680663e-01 -0.9653592281
6  7 BodyBodyGyroJerkMag -9.741179e-01 -0.9694030354
6  7 BodyBodyGyroMag     -9.411307e-01 -0.9188925187
6  7 BodyGyro.X          -2.826419e-03 -0.9601268225
6  7 BodyGyro.X.1        -9.536845e-01 -0.9623482544
6  7 BodyGyro.Y          -1.336057e-01 -0.9450719354
6  7 BodyGyro.Y.1        -9.575702e-01 -0.9397278737
6  7 BodyGyro.Z           1.559200e-01 -0.9552948906
6  7 BodyGyro.Z.1        -9.569053e-01 -0.9588764125
6  7 BodyGyroJerk.X      -1.059442e-01 -0.9738372325
6  7 BodyGyroJerk.Y      -3.588974e-02 -0.9764837273
6  7 BodyGyroJerk.Z      -6.719018e-02 -0.9888718783
6  7 BodyGyroJerkMag     -9.830088e-01 -0.9712051379
6  7 BodyGyroMag         -9.157936e-01 -0.9186624590
6  7 GravityAcc.X        -5.028143e-01 -0.9142212701
6  7 GravityAcc.Y         3.934443e-01 -0.9555435492
6  7 GravityAcc.Z         9.075378e-01 -0.9619089844
6  7 GravityAccMag       -9.363920e-01 -0.9070395132
6  8 BodyAcc.X            2.612543e-01 -0.9430412154
6  8 BodyAcc.X.1         -9.535386e-01 -0.9401252983
6  8 BodyAcc.Y           -2.122817e-02 -0.9348911600
6  8 BodyAcc.Y.1         -9.518167e-01 -0.9312367570
6  8 BodyAcc.Z           -1.022454e-01 -0.9324914544
6  8 BodyAcc.Z.1         -9.442695e-01 -0.9311464975
6  8 BodyAccJerk.X        8.783269e-02 -0.9732530422
6  8 BodyAccJerk.X.1     -9.731106e-01 -0.9759599115
6  8 BodyAccJerk.Y        2.332992e-02 -0.9765209520
6  8 BodyAccJerk.Y.1     -9.758774e-01 -0.9791708817
6  8 BodyAccJerk.Z       -1.692188e-02 -0.9660875746
6  8 BodyAccJerk.Z.1     -9.621111e-01 -0.9686992230
6  8 BodyAccJerkMag      -9.731475e-01 -0.9629545172
6  8 BodyAccMag          -9.353086e-01 -0.9132503300
6  8 BodyAccMag.1        -9.322796e-01 -0.9172579794
6  8 BodyBodyAccJerkMag  -9.617929e-01 -0.9637910943
6  8 BodyBodyGyroJerkMag -9.684039e-01 -0.9717932798
6  8 BodyBodyGyroMag     -9.445290e-01 -0.9367869700
6  8 BodyGyro.X           5.353612e-03 -0.9652040176
6  8 BodyGyro.X.1        -9.579039e-01 -0.9678463607
6  8 BodyGyro.Y          -8.913741e-02 -0.9520393857
6  8 BodyGyro.Y.1        -9.574112e-01 -0.9503164709
6  8 BodyGyro.Z           1.381883e-01 -0.9675897546
6  8 BodyGyro.Z.1        -9.674612e-01 -0.9706719665
6  8 BodyGyroJerk.X      -1.064450e-01 -0.9699240774
6  8 BodyGyroJerk.Y      -3.897352e-02 -0.9741864519
6  8 BodyGyroJerk.Z      -6.941232e-02 -0.9876012037
6  8 BodyGyroJerkMag     -9.784382e-01 -0.9690291117
6  8 BodyGyroMag         -9.242533e-01 -0.9324707644
6  8 GravityAcc.X        -4.059300e-01 -0.9188731923
6  8 GravityAcc.Y         5.899224e-01 -0.9579900365
6  8 GravityAcc.Z         7.198315e-01 -0.9418362634
6  8 GravityAccMag       -9.353086e-01 -0.9132503300
6  9 BodyAcc.X            2.591955e-01 -0.9423330900
6  9 BodyAcc.X.1         -9.468655e-01 -0.9409810272
6  9 BodyAcc.Y           -2.052682e-02 -0.9162927764
6  9 BodyAcc.Y.1         -9.343666e-01 -0.9128367508
6  9 BodyAcc.Z           -1.075497e-01 -0.9407072854
6  9 BodyAcc.Z.1         -9.459190e-01 -0.9419711636
6  9 BodyAccJerk.X        8.807345e-02 -0.9647404702
6  9 BodyAccJerk.X.1     -9.643041e-01 -0.9686013042
6  9 BodyAccJerk.Y        1.156173e-02 -0.9639966798
6  9 BodyAccJerk.Y.1     -9.640828e-01 -0.9666341360
6  9 BodyAccJerk.Z       -7.053678e-03 -0.9585624550
6  9 BodyAccJerk.Z.1     -9.559092e-01 -0.9597147176
6  9 BodyAccJerkMag      -9.633745e-01 -0.9550268052
6  9 BodyAccMag          -9.308684e-01 -0.9151268002
6  9 BodyAccMag.1        -9.266043e-01 -0.9219297384
6  9 BodyBodyAccJerkMag  -9.543206e-01 -0.9550947122
6  9 BodyBodyGyroJerkMag -9.558063e-01 -0.9522904702
6  9 BodyBodyGyroMag     -9.186053e-01 -0.9034005814
6  9 BodyGyro.X          -1.363204e-02 -0.9422465098
6  9 BodyGyro.X.1        -9.302979e-01 -0.9463891504
6  9 BodyGyro.Y          -1.589029e-01 -0.9266185314
6  9 BodyGyro.Y.1        -9.345797e-01 -0.9231319366
6  9 BodyGyro.Z           1.012750e-01 -0.9615953704
6  9 BodyGyro.Z.1        -9.598150e-01 -0.9656863120
6  9 BodyGyroJerk.X      -1.038467e-01 -0.9453290350
6  9 BodyGyroJerk.Y      -2.755226e-02 -0.9621702422
6  9 BodyGyroJerk.Z      -5.694905e-02 -0.9770761602
6  9 BodyGyroJerkMag     -9.645248e-01 -0.9528015598
6  9 BodyGyroMag         -9.071251e-01 -0.8985578738
6  9 GravityAcc.X        -5.802528e-01 -0.9218210626
6  9 GravityAcc.Y        -1.191542e-01 -0.9699944882
6  9 GravityAcc.Z         9.578730e-01 -0.9712046902
6  9 GravityAccMag       -9.308684e-01 -0.9151268002
6 10 BodyAcc.X            2.802306e-01 -0.9682836850
6 10 BodyAcc.X.1         -9.691842e-01 -0.9679680386
6 10 BodyAcc.Y           -2.429448e-02 -0.9464543021
6 10 BodyAcc.Y.1         -9.543418e-01 -0.9462291483
6 10 BodyAcc.Z           -1.171686e-01 -0.9594714864
6 10 BodyAcc.Z.1         -9.643008e-01 -0.9598136678
6 10 BodyAccJerk.X        7.381506e-02 -0.9780074667
6 10 BodyAccJerk.X.1     -9.790147e-01 -0.9789043641
6 10 BodyAccJerk.Y        1.569900e-02 -0.9669307934
6 10 BodyAccJerk.Y.1     -9.680392e-01 -0.9681206922
6 10 BodyAccJerk.Z        7.166896e-03 -0.9762566626
6 10 BodyAccJerk.Z.1     -9.725922e-01 -0.9785823391
6 10 BodyAccJerkMag      -9.762344e-01 -0.9675569807
6 10 BodyAccMag          -9.567818e-01 -0.9403016545
